"logFC","AveExpr","t","P.Value","adj.P.Val","B","Protein"
0.397064707484702,20.6838057489287,5.31239848751275,0.00168261160521605,0.0371499210000346,-0.901462377605283,"PAG1"
-0.530559415521157,22.323208977708,-5.33205660127836,0.00168504946711032,0.0371499210000346,-0.896535523267866,"RRBP1"
-0.440272517540787,17.6038904475502,-5.29263829568746,0.00171534110945939,0.0375978836201274,-0.922105159118191,"YTHDF2"
0.295387420225556,18.6284420526829,5.28251434999281,0.0017323889321812,0.0377520593891509,-0.932703106516411,"SMARCD1"
-0.388784058964234,17.2932532253924,-5.2722777163418,0.00174982201527932,0.0378179845242355,-0.943434072586005,"SDCBP"
-0.399439733174987,16.7393997945819,-5.26898209149662,0.00175547673520987,0.0378179845242355,-0.946892069475386,"STRBP"
-0.341299290915533,17.3315380383979,-5.26292182427266,0.00176592923659607,0.0378270069429953,-0.953255022888814,"NSD2"
-0.534762845425096,16.4756397193631,-5.24592696283243,0.00179561945439405,0.0382456799043253,-0.971127095928805,"CYFIP1"
0.440922963735638,19.3841745887507,5.21403596341971,0.00185287260245878,0.0392434253442113,-1.00477739935354,"RALBP1"
-0.418495950298144,17.9763022485476,-5.20149233894076,0.00187595625565896,0.0395103635968395,-1.01805358576057,"USP6NL"
-0.460729861268522,16.4910319247699,-5.19197321187023,0.00189369145612043,0.0395454968047891,-1.02814396494387,"EXOG"
0.862623813589812,15.6491599767378,5.1893546213581,0.00189860342749783,0.0395454968047891,-1.03092202113463,"PHOX2B"
-0.679958308254328,16.5389074538476,-5.17047783119927,0.00193444254188124,0.0399512652781125,-1.05097803602949,"LARS1"
-0.438559649339155,16.3863878601454,-5.16796081356786,0.00193927892464047,0.0399512652781125,-1.0536562326361,"NT5C2"
0.400331605330184,18.8127367383558,5.14637198615795,0.00198132818062605,0.0405956915269577,-1.07666567920945,"RPL34"
0.576839363970471,17.4898426522147,5.13168898558814,0.00201651660640099,0.0410933384115228,-1.09457915784251,"AP1B1"
-0.45789653903477,20.3929316852821,-5.1230222626203,0.00202934905374236,0.0411325050140253,-1.10213519041378,"LUC7L"
-0.775155196426976,18.2508407312543,-5.12496946478745,0.00211475624994731,0.042634390707494,-1.13224431906214,"TBC1D10C"
-0.453047714443368,19.1874987115648,-5.07058978013426,0.00213907126179315,0.0428952056221286,-1.15858914089675,"FAM32A"
0.471512094474445,17.4820810235854,5.05442963865931,0.00217234609467003,0.0432717185380678,-1.17542715214447,"CCDC9"
-0.549439799539964,17.6477961475721,-5.05552227824954,0.00218080279104321,0.0432717185380678,-1.17794886868962,"TRMT1"
0.366945186174501,21.3282235896278,5.00081250473176,0.00229331520584113,0.044863309583342,-1.23359960848215,"RPSA"
-0.463918189088954,16.6477980360554,-5.00033422347734,0.00229442801889148,0.044863309583342,-1.23412045348292,"ANKZF1"
0.408293201747494,17.9219623337722,4.99935174911726,0.00229671584869629,0.044863309583342,-1.23519046852041,"C2CD5"
0.513864599143385,16.8253735068326,4.97653400925545,0.0023505822315101,0.0456788402721292,-1.26008192338327,"EIF3H"
0.332791167438817,17.8025681484836,4.97122409405228,0.00236332130518032,0.0456908785668195,-1.26588559097565,"RPP38"
0.421536877309812,18.5369041991763,4.94665223437921,0.00242329660092598,0.0466113682933211,-1.2927973663917,"ARID2"
-0.74115991116502,16.9989613976498,-4.96246695564346,0.00244790148892295,0.0468456274783733,-1.2948135091948,"NDUFAF4"
0.347047344834269,19.3271523909543,4.91766891954065,0.00249626059272277,0.04752981027558,-1.32465731196093,"LARP1"
0.268570164352123,18.8126902023294,4.90568332742188,0.00252715620158341,0.0478762757787411,-1.33786946469434,"MED26"
0.32788183553804,18.2326847729441,4.89416005087268,0.00255726768687538,0.0480478611085664,-1.35059242469494,"THOC5"
-0.583394061855302,16.6803756253995,-4.89247568478294,0.00256170293974054,0.0480478611085664,-1.35245382891064,"SPTY2D1"
-0.286360315416918,19.1614957318337,-4.87361830143228,0.00261195524823573,0.0487478776527164,-1.37332252331167,"NSUN2"
