"logFC","AveExpr","t","P.Value","adj.P.Val","B","Protein"
0.504918257737753,16.3816626451363,2.89102435724939,0.0223563381179298,0.174066444723384,-3.46608989231516,"MCM3"
-0.386996782347023,15.9020639222542,-2.88556057574698,0.0223999714389342,0.174066444723384,-3.47086771555863,"RSBN1L"
-0.680232532073436,15.5145748284942,-2.84865732485935,0.0237820442402683,0.17858086376608,-3.52811611773565,"JUP"
0.660663099498079,15.5585500278125,2.84417229712434,0.0239384535879463,0.17858086376608,-3.53468795536689,"EEF1D"
0.292472956200111,17.647606824033,2.81879126655046,0.0247024604504528,0.180667014667037,-3.5689158126303,"ANPEP"
0.571031184011593,15.1282190890201,2.79072653603714,0.0258873827189845,0.185469550045304,-3.61307542532102,"QARS1"
1.18751217687988,13.882662683784,2.77856527638757,0.026353582178019,0.185469550045304,-3.63092945349925,"PDIA5"
-1.60523598860532,14.1045664555857,-2.76034214663423,0.0270686307506465,0.186974060555392,-3.65769360001444,"CCT4"
1.77935622184395,14.9828919939679,2.74597125480333,0.0276467792619239,0.187495430267229,-3.67880832998361,"SND1"
0.384421719109579,15.4088661017608,2.71550164959819,0.0287634947206009,0.188214118826363,-3.72096585687404,"AIMP1"
0.472804160013638,15.6949686258869,2.70778845735749,0.0291432039310361,0.188214118826363,-3.73318473017375,"RPL17"
-1.49222016121453,14.506231702691,-2.70731776678156,0.0292665385842602,0.188214118826363,-3.73563240196846,"LGALS7"
1.37292990623328,13.7773590874092,2.6811743848373,0.0304177671698305,0.191912866170728,-3.77408710289105,"NDUFB4"
-2.47761261744775,14.3627942486755,-2.67116917823287,0.030870702333093,0.191912866170728,-3.78880758540787,"MED31"
1.54632491062782,13.993976178489,2.62698212825256,0.0329562707513306,0.195371719575018,-3.85383659572226,"PPIB"
-0.349067767790729,16.2408188745549,-2.61332939223467,0.0334672464397282,0.195371719575018,-3.87162977053584,"SLC25A6"
-1.8563979660458,14.1540580145856,-2.61428981307036,0.033581913653013,0.195371719575018,-3.87251903017298,"PUM3"
1.49640718308051,14.4919766958695,2.60770440227671,0.0339113556060936,0.195371719575018,-3.88221272138287,"FAM32A"
1.19920937233448,13.7699874299551,2.59436352047731,0.0345890230232483,0.195371719575018,-3.90185073829648,"KRR1"
0.339931710166301,18.0454763640228,2.58626315533466,0.0348958812150123,0.195371719575018,-3.91228036193931,"H2BC12"
0.447548370800174,16.1095123000583,2.58460472574902,0.0350935796555662,0.195371719575018,-3.91621585891459,"SON"
0.627761388540598,17.187516691222,2.56505011004093,0.0361275914721988,0.196033125128559,-3.94499964055082,"RPS14"
-2.75795773292199,13.6822995169628,-2.56252288421878,0.0362635003589024,0.196033125128559,-3.94871947319842,"UBASH3B"
0.621021456432237,15.6612744225136,2.54459294517285,0.0372429846218144,0.198451903770525,-3.97510893944081,"RPS7"
-0.620146332301276,16.0552185249794,-2.52471891437875,0.0383605498073116,0.201527958846862,-4.00435506580677,"RPL26L1"
0.88951849866624,15.206983536835,2.50346041200287,0.0395941854074226,0.20447160732705,-4.03563095182964,"FARSA"
-0.603954254828592,15.8013907935778,-2.49632659275394,0.04001723146079,0.20447160732705,-4.04612417931908,"BLMH"
-0.42667303427776,15.7035979924396,-2.46537409783422,0.0417873784994044,0.210385507682922,-4.09038566411597,"AP3D1"
0.59625594369566,15.9729914256953,2.45543468447172,0.0425332162181483,0.210385507682922,-4.10624562910459,"ACTC1"
1.60095929070152,13.6692669910174,2.44636409784708,0.0431129215978455,0.210385507682922,-4.11957431083034,"SDAD1"
-0.299308859583418,16.016367160918,-2.43841285341984,0.043447343093907,0.210385507682922,-4.12947470583064,"POLR1E"
0.307861523967699,17.1651440397782,2.4300487409308,0.0439948246629168,0.210385507682922,-4.1417834280192,"EPRS1"
0.440454135857582,16.645255916596,2.41560385077809,0.0451396388917555,0.211181912771804,-4.16475022204326,"PRDX1"
-1.17045120085454,13.5860995414552,-2.41332344469994,0.0452937078330947,0.211181912771804,-4.16809768232635,"S100A14"
-0.389159331628026,15.7889926956966,-2.40031090651959,0.045998972999577,0.211822431220274,-4.1855197631331,"KPRP"
1.0448522124062,13.9614626240795,2.38865380759894,0.0469951058422009,0.213770420477328,-4.20429445237413,"SF3A3"
0.293318271155503,17.070597112784,2.35370253551033,0.0493288196478494,0.221075187507608,-4.25397145332535,"DEK"
-0.826007576329795,14.3473012129424,-2.3433937671129,0.0502875826551916,0.221075187507608,-4.27061380033577,"CAVIN2"
0.722022954762513,14.4855027915501,2.33586262646422,0.0508577508207161,0.221075187507608,-4.28163646562976,"PPP1CC"
